region,user_ip,user_port,domain_name,app_type,app_sub_type,start_time,end_time,ul_data,dl_data
133877258,10.88.122.61,55286,et.w.inmobi.com,18,219,1409649428728,1409649428928,781,809
133877258,10.88.122.61,55287,et.w.inmobi.com,18,219,1409649428928,1409649429075,741,92
133877258,10.88.122.61,55293,et.w.inmobi.com,18,219,1409649431527,1409649433488,861,809
NA,10.97.130.254,55121,et.w.inmobi.com,18,219,1409649408379,1409649408523,740,92
NA,10.97.130.254,55122,et.w.inmobi.com,18,219,1409649408549,1409649408682,740,92
NA,10.97.130.254,55123,et.w.inmobi.com,18,219,1409649408709,1409649408838,740,92
NA,10.97.130.254,55124,et.w.inmobi.com,18,219,1409649413029,1409649413224,740,92
NA,10.97.130.254,55125,et.w.inmobi.com,18,219,1409649413254,1409649413391,740,92
NA,10.97.130.254,55126,et.w.inmobi.com,18,219,1409649413419,1409649413554,740,92
NA,10.97.130.254,55128,et.w.inmobi.com,18,219,1409649421684,1409649421825,740,92
NA,10.97.130.254,55129,et.w.inmobi.com,18,219,1409649421853,1409649421991,740,92
NA,10.97.130.254,55130,et.w.inmobi.com,18,219,1409649422023,1409649422194,780,809
131519518,10.103.251.92,60299,statis.daddymami.net,12,25,1409649438247,1409649438637,587,357
NA,10.78.223.20,50892,wifi01.51y5.com,18,41,1409649434927,1409649435165,589,2684
NA,10.78.223.20,50893,wifi01.51y5.com,18,41,1409649451317,1409649451542,549,2658
131518228,10.82.2.61,35421,wifi01.51y5.com,18,41,1409649447732,1409649447998,681,911
131518228,10.82.2.61,35427,wifi01.51y5.com,18,41,1409649449691,1409649449916,575,598
131535408,10.82.242.120,35576,wifi01.51y5.com,18,41,1409649449023,1409649449265,655,880
131535408,10.82.242.120,41152,wifi01.51y5.com,18,41,1409649451758,1409649452016,589,2680
131535408,10.82.242.120,42316,wifi01.51y5.com,18,41,1409649449218,1409649449739,589,2697
131535408,10.82.242.120,48046,wifi01.51y5.com,18,41,1409649451228,1409649451554,573,597
131535408,10.82.242.120,49437,wifiapi02.51y5.net,18,41,1409649451758,1409649451987,1103,697
131535408,10.82.242.120,50031,wifiapi02.51y5.net,18,41,1409649451748,1409649452104,10090,843
131535408,10.82.242.120,50876,wifiapi02.51y5.net,18,41,1409649450368,1409649451520,641,600
131535408,10.82.242.120,54647,wifiapi02.51y5.net,18,41,1409649449478,1409649449763,752,647
131535408,10.82.242.120,55720,wifiapi02.51y5.net,18,41,1409649449048,1409649449315,641,598
131535408,10.82.242.120,58033,wifiapi02.51y5.net,18,41,1409649449023,1409649449291,993,1860
131535408,10.82.242.120,60295,wifiapi02.51y5.net,18,41,1409649452838,1409649453291,18621,1043
131454730,10.77.6.167,49123,wifi01.51y5.com,18,41,1409649430692,1409649430927,1337,555
131996446,10.81.96.175,50097,smtlog.news.baidu.com,2,65,1409649442983,1409649445142,1112,447
133605689,10.83.93.117,53749,smtlog.news.baidu.com,2,65,1409649413619,1409649447366,2545,483
131699230,10.84.150.31,53700,smtlog.news.baidu.com,2,65,1409649434579,1409649436064,2688,487
131699230,10.84.150.31,53705,smtlog.news.baidu.com,2,65,1409649444554,1409649446794,1074,352
131701012,10.84.172.208,44574,smtlog.news.baidu.com,2,65,1409649391385,1409649391459,940,303
NA,10.84.172.208,44574,smtlog.news.baidu.com,2,65,1409649396080,1409649396219,2532,343
NA,10.84.172.208,44574,smtlog.news.baidu.com,2,65,1409649404499,1409649435502,1019,383
133851934,10.88.199.4,36140,smtlog.news.baidu.com,2,65,1409649438926,1409649439401,1144,650
133851934,10.88.199.4,36143,smtlog.news.baidu.com,2,65,1409649439201,1409649440001,1718,679
133851934,10.88.199.4,36144,smtlog.news.baidu.com,2,65,1409649439571,1409649441196,1199,650
133851934,10.88.199.4,36150,smtlog.news.baidu.com,2,65,1409649443641,1409649444106,2851,650
NA,10.79.232.174,49135,card.weibo.com,3,2,1409649448903,1409649449130,735,1084
NA,10.79.232.174,49136,card.weibo.com,3,2,1409649449268,1409649449528,946,568
NA,10.79.232.174,49137,card.weibo.com,3,2,1409649449604,1409649449830,787,867
131515924,10.77.9.220,39220,beacon.sina.com.cn,15,30,1409649426907,1409649451449,1943,694
133828126,10.80.122.230,44334,mobile1.zhushou.sogou.com,15,362,1409649434987,1409649435227,641,560
133819658,10.94.10.98,57416,mobile1.zhushou.sogou.com,15,362,1409649450537,1409649450817,638,560
131466547,10.95.2.128,37772,mobile1.zhushou.sogou.com,15,362,1409649434814,1409649435094,634,560
132036884,10.89.123.130,58775,mobile1.zhushou.sogou.com,15,362,1409649431278,1409649431548,638,560
133943070,10.93.142.216,60351,mobile1.zhushou.sogou.com,15,362,1409649442656,1409649442926,589,449
134158100,10.91.107.47,54470,check.51y5.net,18,41,1409649451182,1409649451426,262,387
131518228,10.82.2.61,57312,check.51y5.net,18,41,1409649447431,1409649447654,270,427
131535408,10.82.242.120,52698,check.51y5.net,18,41,1409649448348,1409649448629,310,387
NA,10.97.222.69,43229,t4u.stat.v-56.com,15,999,1409649441638,1409649441826,890,369
131750686,10.84.225.40,55623,api.m.56.com,5,15,1409649441273,1409649441532,1162,1004
131750686,10.84.225.40,60076,api.m.56.com,5,15,1409649441363,1409649441570,341,930
131735562,10.98.202.97,45141,m.api.dianping.com,15,8,1409649418278,1409649437913,694,760
133752330,10.80.29.237,38405,bfas.bianfeng.com,8,276,1409649435186,1409649435425,1212,345
133920266,10.78.254.20,52186,mfan.iclick.com.cn,15,999,1409649446890,1409649447194,436,1270
131522570,10.77.9.209,53235,mfan.iclick.com.cn,15,999,1409649447458,1409649447689,436,1270
NA,10.89.229.152,51958,ocsp.godaddy.com,15,999,1409649435002,1409649440091,464,2542
NA,10.89.229.152,51959,ocsp.godaddy.com,15,999,1409649435313,1409649440399,475,2650
133923594,10.98.147.109,41491,yyo.kxapp.net,1,9,1409649447366,1409649447601,805,839
200210224,10.81.117.112,40692,cdnpic.mgyun.com,15,999,1409649438441,1409649438816,398,439
200210224,10.81.117.112,40696,cdnpic.mgyun.com,15,999,1409649438816,1409649439287,397,439
134130442,10.92.230.160,47972,wireless.mapbar.com,4,38,1409649448536,1409649448937,1287,518
134121758,10.71.155.222,56749,182.254.98.153,15,999,1409649428816,1409649428926,1076,433
134121758,10.71.155.222,52971,182.254.98.153,15,999,1409649428816,1409649428916,1076,433
NA,10.94.238.211,48420,pm.weipai.cn,15,999,1409649400293,1409649432627,732,425
NA,10.80.153.84,49820,weiapp.qq275.com,1,9,1409649431303,1409649431593,821,7570
NA,10.80.153.84,49820,weiapp.qq275.com,1,9,1409649431603,1409649433293,646,619
NA,10.82.1.42,35551,weiapp.qq275.com,1,9,1409649392071,1409649392386,1026,7309
NA,10.82.1.42,35551,weiapp.qq275.com,1,9,1409649392401,1409649392516,647,567
131975229,10.77.118.216,38964,data.meitu.com,18,169,1409649405849,1409649430177,463,395
131438876,10.83.70.120,65134,data.meitu.com,18,169,1409649439672,1409649441872,849,440
131438876,10.83.70.120,65140,data.meitu.com,18,169,1409649442722,1409649444912,685,440
NA,10.84.64.82,51398,12.app.meitu.com,18,169,1409649448268,1409649448502,504,595
NA,10.84.64.82,51401,12.app.meitu.com,18,169,1409649448997,1409649449252,504,595
NA,10.84.64.82,51404,12.app.meitu.com,18,169,1409649449637,1409649449876,504,595
134071826,10.80.237.160,63112,ylog.hiido.com,15,999,1409649419264,1409649419479,761,408
134194462,10.82.253.241,37737,ylog.hiido.com,15,999,1409649428718,1409649429006,871,448
134016532,10.91.211.54,50681,mobile.kuaibo.com,12,25,1409649446341,1409649446701,565,412
131699230,10.78.178.223,51228,183.60.107.140:8078,15,999,1409649430509,1409649431042,1094,1114
131699230,10.78.178.223,51229,183.60.107.140:8078,15,999,1409649430534,1409649431109,916,2853
131700234,10.78.178.223,51231,183.60.107.140:8078,15,999,1409649435774,1409649436241,1112,1373
131700234,10.78.178.223,51232,183.60.107.140:8078,15,999,1409649438974,1409649439520,1094,1080
131700234,10.78.178.223,51233,183.60.107.140:8078,15,999,1409649438984,1409649440719,1099,1539
131700234,10.78.178.223,51234,183.60.107.140:8078,15,999,1409649444459,1409649445005,1094,1080
131700234,10.78.178.223,51235,183.60.107.140:8078,15,999,1409649444469,1409649445083,916,2868
131700234,10.78.178.223,51236,183.60.107.140:8078,15,999,1409649446494,1409649447998,1112,1371
131700234,10.78.178.223,51237,183.60.107.140:8078,15,999,1409649451414,1409649452779,1186,1120
131700234,10.78.178.223,51238,183.60.107.140:8078,15,999,1409649451414,1409649452366,1099,1562
131700234,10.78.178.223,51239,183.60.107.140:8078,15,999,1409649452639,1409649452995,638,567
134071826,10.80.237.160,63124,mb.hiido.com,15,999,1409649420809,1409649421042,712,408
NA,10.95.178.159,33702,183.61.2.98,15,999,1409649427482,1409649427742,869,392
NA,10.95.178.159,43529,183.61.2.98,15,999,1409649427262,1409649427494,868,392
NA,10.82.166.37,40531,lolbox.duowan.com,15,117,1409649431472,1409649431782,629,4020
NA,10.105.9.236,62851,lolbox.duowan.com,15,117,1409649430718,1409649432833,882,617
NA,10.105.9.236,62852,lolbox.duowan.com,15,117,1409649434453,1409649434668,928,3884
NA,10.105.9.236,62852,lolbox.duowan.com,15,117,1409649434708,1409649434778,821,295
NA,10.105.9.236,62852,lolbox.duowan.com,15,117,1409649434783,1409649436718,874,1354
NA,10.82.233.186,52372,counter.duowan.com,15,117,1409649437262,1409649437501,477,385
NA,10.82.166.37,41852,box.dwstatic.com,15,999,1409649414062,1409649415082,3647,118348
NA,10.82.166.37,41852,box.dwstatic.com,15,999,1409649415092,1409649415532,2514,290743
NA,10.82.166.37,41852,box.dwstatic.com,15,999,1409649415532,1409649415752,467,175918
NA,10.82.166.37,41852,box.dwstatic.com,15,999,1409649415752,1409649416142,2394,355768
NA,10.82.166.37,41852,box.dwstatic.com,15,999,1409649435462,1409649435661,352,550
NA,10.82.166.37,41878,box.dwstatic.com,15,999,1409649450341,1409649450741,896,5768
NA,10.82.166.37,41879,box.dwstatic.com,15,999,1409649452421,1409649452821,896,5797
133940746,10.89.6.58,52369,eventlog.beacon.qq.com,1,5,1409649444451,1409649445066,970,579
200210736,10.89.133.229,58097,,15,999,1409649416527,1409649416581,248,40
133608249,10.103.195.174,44896,,15,999,1409649415729,1409649415924,504,332
133918238,10.77.123.253,46938,appservice.3g.cn,15,999,1409649451061,1409649451351,782,577
NA,10.80.101.216,55862,hp.proxy.yy.duowan.com:8080,13,3,1409649392713,1409649392978,450,419
NA,10.80.101.216,55862,hp.proxy.yy.duowan.com:8080,13,3,1409649392988,1409649393288,1157,20761
NA,10.80.101.216,55862,hp.proxy.yy.duowan.com:8080,13,3,1409649426753,1409649426873,338,359
NA,10.80.101.216,55862,hp.proxy.yy.duowan.com:8080,13,3,1409649426903,1409649446042,741,16674
133810462,10.92.98.36,45448,,15,999,1409649438148,1409649438658,386,335
NA,10.79.61.167,43083,cdn.wshtgame.com,15,999,1409649435002,1409649435172,470,512
NA,10.79.61.167,43083,cdn.wshtgame.com,15,999,1409649435207,1409649435461,461,726
NA,10.79.61.167,43086,cdn.wshtgame.com,15,999,1409649436202,1409649436382,535,576
NA,10.79.61.167,43086,cdn.wshtgame.com,15,999,1409649436512,1409649436782,878,10145
NA,10.79.61.167,43089,cdn.wshtgame.com,15,999,1409649437312,1409649437482,541,599
NA,10.79.61.167,43089,cdn.wshtgame.com,15,999,1409649437612,1409649438096,2652,51476
NA,10.79.61.167,43092,cdn.wshtgame.com,15,999,1409649439012,1409649439402,534,572
NA,10.79.61.167,43092,cdn.wshtgame.com,15,999,1409649439617,1409649439792,513,634
NA,10.79.61.167,43095,cdn.wshtgame.com,15,999,1409649440422,1409649440582,535,576
NA,10.79.61.167,43095,cdn.wshtgame.com,15,999,1409649440727,1409649440992,878,10145
NA,10.79.61.167,43098,cdn.wshtgame.com,15,999,1409649441522,1409649441707,541,599
NA,10.79.61.167,43098,cdn.wshtgame.com,15,999,1409649441932,1409649442421,2652,51476
133720842,10.79.157.90,57667,cdn.wshtgame.com,15,999,1409649436401,1409649436586,541,599
133720842,10.79.157.90,57667,cdn.wshtgame.com,15,999,1409649436666,1409649437114,2652,51476
NA,10.94.151.29,60825,pic.qiushibaike.com,15,233,1409649394303,1409649394503,865,8793
NA,10.94.151.29,60825,pic.qiushibaike.com,15,233,1409649397263,1409649397343,689,8957
NA,10.94.151.29,60825,pic.qiushibaike.com,15,233,1409649402453,1409649402553,689,8060
NA,10.94.151.29,60825,pic.qiushibaike.com,15,233,1409649403563,1409649403643,533,4836
NA,10.94.151.29,60825,pic.qiushibaike.com,15,233,1409649407413,1409649407488,687,7615
NA,10.94.151.29,60825,pic.qiushibaike.com,15,233,1409649409573,1409649409723,1052,18817
NA,10.94.151.29,60825,pic.qiushibaike.com,15,233,1409649413743,1409649413823,948,14411
NA,10.94.151.29,60825,pic.qiushibaike.com,15,233,1409649417323,1409649424363,753,7768
NA,10.94.151.29,60825,pic.qiushibaike.com,15,233,1409649430423,1409649430472,325,80
NA,10.94.151.29,60826,pic.qiushibaike.com,15,233,1409649403563,1409649403903,2412,49214
NA,10.94.151.29,60826,pic.qiushibaike.com,15,233,1409649407413,1409649407573,2612,56962
NA,10.94.151.29,60826,pic.qiushibaike.com,15,233,1409649413743,1409649413828,689,7752
NA,10.94.151.29,60826,pic.qiushibaike.com,15,233,1409649417323,1409649424373,3092,67750
NA,10.94.151.29,60826,pic.qiushibaike.com,15,233,1409649430423,1409649430477,325,80
131696148,10.93.70.149,42587,pic.qiushibaike.com,15,233,1409649415389,1409649415649,1807,41372
NA,10.90.78.182,4543,183.62.127.13,15,999,1409649448542,1409649448808,610,289
134113310,10.91.118.172,44541,wcf.hoios.com,15,999,1409649443611,1409649444171,1166,468
NA,10.81.193.232,53809,s16.mogucdn.com,15,999,1409649435538,1409649449156,821,10893
131638794,10.95.87.78,59370,summonerswar-cn.com2us.net,15,999,1409649449068,1409649449519,883,1108
133861652,10.102.92.249,40524,183.136.160.2,15,999,1409649434166,1409649434427,853,2856
131697172,10.105.68.243,49347,183.195.232.27:80,15,999,1409649444474,1409649446604,761,772
NA,10.97.222.69,36362,f6.r.56.com,5,15,1409649442738,1409649442979,660,692
132027402,10.78.36.70,44301,update.funshion.com,12,24,1409649430508,1409649430776,585,8996
131734814,10.79.45.240,59165,update.funshion.com,12,24,1409649446183,1409649446572,625,8984
133932318,10.87.249.66,33834,update.funshion.com,12,24,1409649452686,1409649452951,545,8956
NA,10.95.218.246,37627,jsonfe.funshion.com,12,24,1409649435288,1409649435805,450,2401
NA,10.95.218.246,37628,img1.funshion.com,12,24,1409649435823,1409649436208,1016,21189
NA,10.95.218.246,37629,img1.funshion.com,12,24,1409649435828,1409649436215,653,10080
NA,10.95.218.246,37631,jsonfe.funshion.com,12,24,1409649452118,1409649452643,490,3728
NA,10.95.218.246,37632,img1.funshion.com,12,24,1409649452863,1409649453261,813,14828
NA,10.95.218.246,37633,img1.funshion.com,12,24,1409649452868,1409649453235,813,14742
131758386,10.84.60.123,46429,pub.idqqimg.com,1,5,1409649451852,1409649453457,6644,126555
NA,10.78.159.229,61734,gw1.alicdn.com,15,3,1409649448944,1409649451864,11729,440151
NA,10.78.159.229,61735,gw2.alicdn.com,15,3,1409649448944,1409649451844,11849,438990
NA,10.88.64.159,48973,gw2.alicdn.com,15,3,1409649398518,1409649410495,354,132
NA,10.91.238.6,62622,gw2.alicdn.com,15,3,1409649429793,1409649432453,3037,79021
NA,10.91.238.6,62623,gw2.alicdn.com,15,3,1409649429793,1409649432433,3765,100434
NA,10.92.93.132,35534,gw2.alicdn.com,15,3,1409649391499,1409649391739,1957,32754
NA,10.94.124.55,42671,gw1.alicdn.com,15,3,1409649391508,1409649391713,1172,8897
NA,10.95.160.168,51146,gw2.alicdn.com,15,3,1409649431013,1409649432863,1843,42875
NA,10.95.160.168,51148,gw2.alicdn.com,15,3,1409649431013,1409649432858,1791,39920
NA,10.95.160.168,51149,gw1.alicdn.com,15,3,1409649431038,1409649432863,2155,54385
NA,10.105.104.136,62964,gw2.alicdn.com,15,3,1409649426986,1409649428516,2153,59132
NA,10.105.104.136,62964,gw2.alicdn.com,15,3,1409649428536,1409649431021,1933,50843
NA,10.105.104.136,62967,gw1.alicdn.com,15,3,1409649427001,1409649428561,2205,57240
NA,10.105.104.136,62967,gw1.alicdn.com,15,3,1409649428571,1409649431021,2505,63090
201223225,10.77.173.65,52252,img1.tbcdn.cn,15,3,1409649437572,1409649439567,4885,167100
NA,10.82.231.72,33019,gw1.alicdn.com,15,3,1409649429771,1409649430332,6120,132302
NA,10.82.231.72,33019,gw1.alicdn.com,15,3,1409649430991,1409649433302,4604,90507
131759154,10.99.42.185,33234,183.218.12.73:12345,15,999,1409649446667,1409649446804,571,535
131980318,10.82.70.71,35638,183.218.12.76:12345,15,999,1409649452913,1409649453133,676,588
131980318,10.82.70.71,35640,183.218.12.76:12345,15,999,1409649453252,1409649453329,532,454
131736084,10.103.55.2,42013,183.218.12.83:12345,15,999,1409649452378,1409649452574,559,408
131551498,10.97.106.72,36570,183.218.12.89:12345,15,999,1409649437407,1409649437683,561,408
133928990,10.79.218.146,53011,183.218.12.90:12345,15,999,1409649449375,1409649449487,526,479
NA,10.89.48.128,54370,183.218.12.130,15,999,1409649428027,1409649435067,11204,626075
NA,10.89.48.128,54378,183.218.12.130,15,999,1409649435027,1409649443047,10932,592659
133726474,10.89.219.206,59087,183.218.12.132,15,999,1409649400207,1409649408693,8137,250111
133726474,10.89.219.206,59090,183.218.12.132,15,999,1409649423031,1409649433026,8333,289439
133726474,10.89.219.206,59091,183.218.12.132,15,999,1409649432991,1409649444541,8177,368335
133726474,10.89.219.206,59092,183.218.12.132,15,999,1409649444506,1409649451011,8229,233935
NA,10.92.0.238,52153,183.218.12.138,15,999,1409649402758,1409649420258,67946,4528481
NA,10.92.0.238,52154,183.218.12.138,15,999,1409649420258,1409649428078,66298,3900993
NA,10.78.131.65,52136,183.218.12.213,5,3,1409649426042,1409649442342,6783,553754
134115358,10.81.197.239,43617,183.224.43.59,1,5,1409649449682,1409649449969,471,2303
133887754,10.83.183.137,54459,183.224.43.59,1,5,1409649435927,1409649438277,606,433
131696650,10.95.87.182,51801,183.224.43.59,1,5,1409649449344,1409649449635,461,1322
131645726,10.94.82.152,43417,sg54.app100639508.twsapp.com:8002,12,60,1409649443628,1409649443801,546,511
133923594,10.98.147.109,50316,app2.gz.1251008026.cee.myqcloud.com,12,60,1409649447596,1409649447876,1039,6821
133923594,10.98.147.109,50317,app2.gz.1251008026.cee.myqcloud.com,12,60,1409649447846,1409649448099,906,2488
133923594,10.98.147.109,50318,app2.gz.1251008026.cee.myqcloud.com,12,60,1409649447846,1409649448126,1113,8504
133923594,10.98.147.109,50323,app2.gz.1251008026.cee.myqcloud.com,12,60,1409649448351,1409649448653,1337,21928
133923594,10.98.147.109,50328,app2.gz.1251008026.cee.myqcloud.com,12,60,1409649448371,1409649448586,858,4415
NA,10.80.153.84,49822,yun.2sky.cn,1,9,1409649431683,1409649431894,649,628
133828116,10.81.63.140,34858,wei2.gz.1251043815.cee.myqcloud.com,12,60,1409649433107,1409649433290,946,715
133828116,10.81.63.140,34862,wei2.gz.1251043815.cee.myqcloud.com,12,60,1409649433847,1409649434020,946,715
133812756,10.89.58.193,36215,dtw.app100680010.twsapp.com,12,60,1409649443598,1409649443809,710,982
133812756,10.89.58.193,37866,dtw.app100680010.twsapp.com,12,60,1409649442757,1409649442954,596,627
133812756,10.89.58.193,38599,dtw.app100680010.twsapp.com,12,60,1409649447677,1409649447854,602,448
133812756,10.89.58.193,39086,dtw.app100680010.twsapp.com,12,60,1409649444582,1409649444770,633,476
133812756,10.89.58.193,40908,dtw.app100680010.twsapp.com,12,60,1409649438178,1409649438354,649,503
133812756,10.89.58.193,41066,dtw.app100680010.twsapp.com,12,60,1409649442717,1409649442924,655,503
133812756,10.89.58.193,42757,dtw.app100680010.twsapp.com,12,60,1409649439258,1409649439439,668,484
133812756,10.89.58.193,43872,dtw.app100680010.twsapp.com,12,60,1409649442717,1409649442954,641,1074
133812756,10.89.58.193,46252,dtw.app100680010.twsapp.com,12,60,1409649438183,1409649438380,661,484
133812756,10.89.58.193,48789,dtw.app100680010.twsapp.com,12,60,1409649449058,1409649449245,649,503
133812756,10.89.58.193,50160,dtw.app100680010.twsapp.com,12,60,1409649444618,1409649444794,649,543
133812756,10.89.58.193,51492,dtw.app100680010.twsapp.com,12,60,1409649443598,1409649443794,636,484
133812756,10.89.58.193,52603,dtw.app100680010.twsapp.com,12,60,1409649448632,1409649448819,710,560
133812756,10.89.58.193,52844,dtw.app100680010.twsapp.com,12,60,1409649439343,1409649439515,631,757
133812756,10.89.58.193,54303,dtw.app100680010.twsapp.com,12,60,1409649443598,1409649443988,973,8679
